"Series Key",ELEC.GEN.COW-US-99.M,"Series Key",ELEC.GEN.NG-US-99.M,"Series Key",ELEC.GEN.NUC-US-99.M,"Series Key",ELEC.GEN.HYC-US-99.M,"Series Key",ELEC.GEN.WND-US-99.M,"Series Key",ELEC.GEN.PEL-US-99.M,"Series Key",ELEC.GEN.SUN-US-99.M,"Series Key",ELEC.GEN.GEO-US-99.M,"Series Key",ELEC.GEN.WWW-US-99.M,"Series Key",ELEC.GEN.OOG-US-99.M,"Series Key",ELEC.GEN.WAS-US-99.M,"Series Key",ELEC.GEN.OTH-US-99.M
201108,171280.53388,201108,119855.79257,201108,71338.566,201108,25763.57824,201108,7473.59402,201108,1294.93972,201108,229.16273,201108,1274.63164,201108,3383.75594,201108,1087.14745,201108,1692.39314,201108,1230.17877
201107,176585.81965,201107,119623.59113,201107,72344.85,201107,31284.63456,201107,7488.62905,201107,1714.3883,201107,191.10153,201107,1269.03963,201107,3361.93444,201107,1098.04289,201107,1689.74039,201107,1308.96688
201106,158055.21258,201106,90691.11156,201106,65270.134,201106,32151.21433,201106,10985.06912,201106,1374.12474,201106,222.77309,201106,1214.56234,201106,3230.06149,201106,1012.78786,201106,1631.6573,201106,1235.80409
201105,137101.56497,201105,75242.79679,201105,57012.914,201105,32586.92609,201105,11772.16075,201105,1355.79471,201105,190.66911,201105,1317.54765,201105,2794.34203,201105,874.64129,201105,1563.17921,201105,1209.93024
201104,124488.2575,201104,70028.99891,201104,54547.338,201104,31194.3065,201104,12421.65683,201104,1458.81047,201104,164.00623,201104,1239.06347,201104,2797.96143,201104,917.53607,201104,1502.5435,201104,1140.86791
201103,134845.23138,201103,65947.12043,201103,65661.598,201103,31134.47075,201103,10544.64605,201103,1276.12369,201103,122.29961,201103,1337.48421,201103,3080.55062,201103,945.34447,201103,1565.03132,201103,1182.39316
201102,138311.15723,201102,65923.98289,201102,64789.078,201102,24131.22605,201102,10451.5619,201102,1217.28048,201102,85.29854,201102,1215.00579,201102,2937.02878,201102,807.47474,201102,1426.67176,201102,1026.61055
201101,170802.67931,201101,74254.33381,201101,72742.813,201101,25531.09446,201101,8550.4948,201101,1902.14337,201101,39.78157,201101,1346.94451,201101,3289.92624,201101,929.78817,201101,1514.83835,201101,1071.28385
201012,167258.08616,201012,77573.32016,201012,73683.304,201012,23169.07145,201012,9059.29736,201012,2395.0238,201012,44.40122,201012,1329.8369,201012,3275.45996,201012,951.69841,201012,1649.63888,201012,1131.45958
201011,135185.04538,201011,69226.55984,201011,62655.206,201011,19561.55003,201011,9747.6191,201011,1219.80857,201011,76.79539,201011,1252.33032,201011,3080.20459,201011,907.13817,201011,1625.33814,201011,1079.39328
201010,132269.83506,201010,77738.33651,201010,62750.833,201010,17682.97635,201010,7943.80761,201010,1220.95125,201010,75.43584,201010,1221.9998,201010,3002.77009,201010,807.93546,201010,1547.06346,201010,1089.84037
201009,148745.67169,201009,93004.17649,201009,69371.195,201009,17265.20646,201009,7105.5022,201009,1675.06012,201009,137.58114,201009,1252.56923,201009,3157.07055,201009,953.69152,201009,1574.68735,201009,1116.42243
201008,177745.32008,201008,121151.26856,201008,71574.103,201008,20119.23218,201008,6685.85505,201008,2418.53603,201008,156.39274,201008,1296.91198,201008,3318.72602,201008,1060.90942,201008,1642.19083,201008,1158.06188
201007,179600.4991,201007,114624.20192,201007,71913.468,201007,24516.76133,201007,6723.89118,201007,2970.25821,201007,161.38151,201007,1273.61621,201007,3308.17437,201007,963.07006,201007,1640.07324,201007,1146.0121
201006,165491.48889,201006,92268.43063,201006,68301.32156,201006,29853.82693,201006,8049.02142,201006,2655.98851,201006,176.0529,201006,1263.67554,201006,3093.70551,201006,964.2837,201006,1626.76494,201006,1153.39257
201005,143272.49362,201005,73665.43824,201005,66658.365,201005,25079.21697,201005,8697.52487,201005,1850.89495,201005,153.17199,201005,1310.54838,201005,2892.94844,201005,1017.21356,201005,1576.62894,201005,1059.66655
201004,126951.88534,201004,64644.025,201004,57611.073,201004,19096.66257,201004,9764.45598,201004,1219.50842,201004,112.2794,201004,1240.25113,201004,2932.09503,201004,942.62498,201004,1558.14735,201004,995.6531
201003,144405.63319,201003,63430.66033,201003,64634.721,201003,20885.6628,201003,8589.07682,201003,1272.15985,201003,75.9992,201003,1306.59619,201003,3090.27767,201003,1009.67461,201003,1591.66977,201003,1002.04454
201002,153044.15909,201002,66198.08,201002,65245.37,201002,20589.82989,201002,5431.85793,201002,1251.48313,201002,32.82389,201002,1159.03753,201002,2894.56439,201002,825.15576,201002,1382.24081,201002,909.15278
201001,173320.16091,201001,74172.73601,201001,72569.341,201001,22383.07243,201001,6854.33658,201001,3186.85086,201001,9.86635,201001,1311.83993,201001,3126.16305,201001,909.39127,201001,1502.76296,201001,1014.24238
200912,166434.03556,200912,71589.60705,200912,70710.218,200912,24729.80834,200912,6906.05833,200912,1468.08459,200912,21.20887,200912,1367.90014,200912,3157.81799,200912,930.17929,200912,1607.67579,200912,1014.01206
200911,136809.57521,200911,63285.13196,200911,59069.208,200911,21007.70089,200911,6875.18302,200911,1315.31373,200911,40.40246,200911,1273.26451,200911,3048.91116,200911,910.43205,200911,1572.31225,200911,999.79423
200910,139955.57738,200910,72602.72548,200910,58020.927,200910,19691.06826,200910,6813.62592,200910,1814.58979,200910,68.10109,200910,1221.07897,200910,3032.08616,200910,959.78783,200910,1533.18567,200910,967.19089
200909,137144.64798,200909,92126.61784,200909,65751.794,200909,17358.71392,200909,4650.70788,200909,1677.05574,200909,94.99416,200909,1216.78258,200909,3060.66653,200909,1022.26996,200909,1501.26339,200909,967.162
200908,163260.48308,200908,109239.55406,200908,72244.597,200908,19580.41655,200908,5464.47362,200908,2448.7294,200908,116.29051,200908,1251.21853,200908,3355.13523,200908,1011.64615,200908,1603.78017,200908,1064.35894
200907,158233.86912,200907,101893.83251,200907,72948.979,200907,23384.74817,200907,4954.94132,200907,2124.07288,200907,121.18827,200907,1255.39976,200907,3227.11799,200907,966.25844,200907,1628.48273,200907,1060.8958
200906,148086.77111,200906,84205.18154,200906,69734.736,200906,29233.39456,200906,5599.42191,200906,2089.74207,200906,103.41256,200906,1208.79898,200906,2997.45172,200906,875.78664,200906,1558.39733,200906,1038.26725
200905,131673.05752,200905,68145.64662,200905,65395.452,200905,29559.65512,200905,6261.9611,200905,2052.68618,200905,110.42463,200905,1235.18623,200905,2734.67679,200905,772.67616,200905,1522.21899,200905,1035.03322
200904,125934.97312,200904,61158.67362,200904,59408.407,200904,25769.8074,200904,7457.69602,200904,1658.29202,200904,99.41608,200904,1222.10396,200904,2664.37142,200904,757.87503,200904,1542.33574,200904,987.17143
200903,135530.3278,200903,68202.74331,200903,67240.567,200903,21827.45353,200903,7099.06292,200903,2088.84828,200903,78.10689,200903,1300.33544,200903,2918.93479,200903,834.47352,200903,1553.09164,200903,983.55045
200902,140915.78476,200902,62138.85332,200902,64227.211,200902,17812.03175,200902,5852.17501,200902,2267.04019,200902,30.44374,200902,1167.77893,200902,2822.82744,200902,783.97894,200902,1357.45298,200902,874.54406
200901,171925.15034,200901,66390.11321,200901,74102.489,200901,23490.29569,200901,5950.82465,200901,4967.62648,200901,7.19014,200901,1288.80999,200901,3030.14106,200901,806.74254,200901,1462.39925,200901,936.35406
200812,167785.73046,200812,64363.64603,200812,72931.328,200812,20861.49062,200812,6615.89854,200812,3257.01879,200812,18.68738,200812,1261.01304,200812,2988.13125,200812,753.18471,200812,1506.34662,200812,916.86518
200811,154281.19798,200811,61454.19852,200811,63408.145,200811,15667.93401,200811,4993.64564,200811,2191.08432,200811,28.8477,200811,1233.29176,200811,3077.3951,200811,720.9507,200811,1449.29333,200811,875.36342
200810,151840.71519,200810,73283.33855,200810,62820.353,200810,15469.94246,200810,4756.40094,200810,1943.14125,200810,60.24348,200810,1276.85526,200810,3063.95253,200810,806.07814,200810,1489.61668,200810,890.65962
200809,161356.34732,200809,79136.02998,200809,67053.867,200809,16178.19232,200809,3111.45182,200809,2990.07066,200809,92.59686,200809,1233.68699,200809,3059.17108,200809,822.95267,200809,1426.64382,200809,931.44939
200808,180576.49295,200808,99673.49348,200808,72617.066,200808,21229.2774,200808,3264.40615,200808,2547.14033,200808,105.28212,200808,1272.71475,200808,3342.44952,200808,1146.94431,200808,1529.49562,200808,1066.13154
200807,186733.45633,200807,100320.87805,200807,74318.27,200807,25555.08636,200807,4008.40059,200807,2982.58689,200807,110.87812,200807,1278.75428,200807,3326.75191,200807,1174.39984,200807,1608.42546,200807,1107.51572
200806,171043.27903,200806,84619.97663,200806,70319.366,200806,29177.42712,200806,5140.3764,200806,3707.2276,200806,128.16363,200806,1260.30195,200806,3114.10554,200806,1132.18873,200806,1501.88923,200806,1081.60322
200805,154915.90135,200805,62270.44712,200805,64825.901,200805,27221.14742,200805,5340.28392,200805,2342.99412,200805,98.74413,200805,1258.91536,200805,2926.97762,200805,1043.99122,200805,1474.90846,200805,1056.51372
200804,146983.02391,200804,63046.09796,200804,57332.716,200804,22233.93205,200804,5225.28203,200804,2274.40158,200804,94.14084,200804,1218.1213,200804,2929.93775,200804,1021.23029,200804,1503.51881,200804,1008.26701
200803,160743.24304,200803,62170.57985,200803,64716.468,200803,21668.93847,200803,4782.01995,200803,2112.22753,200803,74.59967,200803,1250.80095,200803,3123.21608,200803,1049.45203,200803,1472.45192,200803,979.55367
200802,166666.35479,200802,60042.0118,200802,65130.385,200802,18788.8861,200802,3851.7487,200802,2438.12292,200802,35.8416,200802,1086.68291,200802,3010.02584,200802,972.33248,200802,1364.46101,200802,938.6517
200801,182875.5043,200801,72599.9011,200801,70734.57,200801,20779.13078,200801,4273.1854,200801,3131.41753,200801,16.28927,200801,1208.83801,200801,3337.73883,200801,1063.17076,200801,1406.70765,200801,951.09062
200712,173829.86553,200712,66807.82797,200712,71982.726,200712,18341.67452,200712,3490.23188,200712,2802.90062,200712,5.40157,200712,1265.90932,200712,3339.03718,200712,1022.30963,200712,1452.20269,200712,1103.35506
200711,159382.45455,200711,60636.79925,200711,64899.278,200711,15682.053,200711,3095.03643,200711,2001.45161,200711,24.30171,200711,1210.97304,200711,3273.31802,200711,1031.21207,200711,1425.13081,200711,967.24564
200710,162234.35613,200710,78358.02381,200710,61689.542,200710,14796.43375,200710,3376.54028,200710,3558.35696,200710,49.23269,200710,1264.54625,200710,3245.60059,200710,1133.54941,200710,1425.64801,200710,1055.30435
200709,169391.27283,200709,88531.61471,200709,67578.578,200709,14742.53418,200709,2866.72155,200709,3647.26729,200709,68.21225,200709,1217.72635,200709,3289.76167,200709,1119.73545,200709,1400.20473,200709,995.1966
200708,190134.81633,200708,121338.42663,200708,72750.91,200708,19940.55104,200708,2699.36469,200708,5701.55704,200708,75.16342,200708,1254.57757,200708,3426.03512,200708,1131.65,200708,1439.53885,200708,1069.68222
200707,185053.78761,200707,97482.67572,200707,72738.535,200707,22477.76053,200707,2158.37244,200707,4125.2084,200707,85.79293,200707,1250.38243,200707,3433.63521,200707,1154.12728,200707,1443.05645,200707,1049.2055
200706,173512.88404,200706,81511.45079,200706,68923.074,200706,22816.60812,200706,2620.41645,200706,4213.35391,200706,84.45828,200706,1238.17806,200706,3213.44072,200706,1153.69057,200706,1392.43572,200706,1033.90259
200705,157513.28116,200705,66469.7005,200705,65024.555,200705,26046.97643,200705,2952.34063,200705,3489.21301,200705,84.19176,200705,1154.70788,200705,3081.02653,200705,1174.57314,200705,1348.72034,200705,1026.19628
200704,146249.54121,200704,60152.84758,200704,57301.424,200704,23890.58301,200704,3171.70315,200704,3830.21239,200704,54.46434,200704,1157.97515,200704,3055.23878,200704,1163.09222,200704,1253.62091,200704,972.12865
200703,159811.07388,200703,56203.82094,200703,64305.153,200703,24163.45595,200703,3047.09243,200703,4118.28714,200703,48.48795,200703,1204.12967,200703,3105.69542,200703,1233.89052,200703,1373.07007,200703,1017.89924
200702,163602.81256,200702,57622.07125,200702,65224.794,200702,18566.63325,200702,2519.79285,200702,7596.2205,200702,19.24445,200702,1122.48999,200702,3015.12684,200702,981.40486,200702,1200.21349,200702,919.10115
200701,175739.4377,200701,61474.53193,200701,74006.184,200701,26044.71053,200701,2452.31464,200701,4420.48901,200701,12.84165,200701,1295.61731,200701,3536.10795,200701,1154.11886,200701,1370.71192,200701,1021.91347
200612,173508.95112,200612,56128.18599,200612,70489.681,200612,21595.95122,200612,2471.68958,200612,3104.79224,200612,2.71328,200612,1290.05196,200612,3357.66128,200612,1068.34811,200612,1382.41136,200612,1084.46331
200611,159439.51728,200611,53439.69272,200611,61392.321,200611,20271.72257,200611,2540.48864,200611,3354.81767,200611,15.68648,200611,1207.43844,200611,3181.93091,200611,1064.60122,200611,1358.82187,200611,1052.28651
200610,161389.65914,200610,70640.03895,200610,57509.306,200610,17055.17699,200610,2442.12988,200610,3354.24077,200610,32.28346,200610,1275.22675,200610,3212.56903,200610,1185.39225,200610,1332.48449,200610,1107.20966
200609,161590.35416,200609,72673.34798,200609,66642.327,200609,17201.46086,200609,1879.14378,200609,3043.47939,200609,53.99022,200609,1219.45836,200609,3260.16943,200609,1152.88373,200609,1307.63211,200609,1058.12071
200608,189454.92967,200608,106591.66595,200608,72016.095,200608,21728.3537,200608,1655.18688,200608,6571.2996,200608,82.99316,200608,1288.95901,200608,3477.91332,200608,1291.59171,200608,1388.88808,200608,1121.14596
200607,187820.87151,200607,108093.51438,200607,72186.494,200607,25439.39237,200607,1955.06423,200607,5120.68729,200607,61.65591,200607,1261.35243,200607,3444.30914,200607,1267.28377,200607,1399.06519,200607,1127.47943
200606,169693.4782,200606,81060.20993,200606,68391.472,200606,29757.28409,200606,2051.76563,200606,4060.09234,200606,69.70207,200606,1199.17681,200606,3133.7702,200606,1167.06688,200606,1328.03867,200606,1064.55048
200605,157009.75508,200605,65585.60534,200605,62775.701,200605,30818.44294,200605,2458.6826,200605,2901.98106,200605,70.73512,200605,1095.60204,200605,3039.29585,200605,1295.44408,200605,1371.35452,200605,1119.4422
200604,141426.23364,200604,56090.85628,200604,57567.204,200604,28555.68297,200604,2471.76225,200604,3039.43632,200604,52.07432,200604,1129.0892,200604,2980.11613,200604,1180.02159,200604,1226.9033,200604,1075.31003
200603,161325.11525,200603,54921.74189,200603,63720.849,200603,24624.60881,200603,2358.63174,200603,2406.84382,200603,33.40385,200603,1261.29007,200603,3201.38797,200603,1233.51274,200603,1344.34039,200603,1126.627
200602,158616.18891,200602,47408.9894,200602,62615.654,200602,24761.68318,200602,1921.95844,200602,3256.77507,200602,19.53284,200602,1110.81709,200602,3051.35954,200602,1113.77361,200602,1270.35046,200602,966.21334
200601,169236.08057,200601,43806.92078,200601,71911.532,200601,27436.65597,200601,2382.63335,200601,4245.7326,200601,12.9353,200601,1229.56684,200601,3421.61326,200601,1156.88819,200601,1388.23414,200601,1071.55049
200512,177965.17958,200512,53992.60122,200512,71735.067,200512,22141.15675,200512,1827.81389,200512,11206.57941,200512,2.79342,200512,1256.87987,200512,3338.47745,200512,1062.28709,200512,1330.03656,200512,1093.78087
200511,158797.52701,200511,49440.22594,200511,62912.709,200511,19352.66779,200511,1609.69148,200511,5199.14046,200511,12.7552,200511,1219.61037,200511,3189.8503,200511,965.18977,200511,1290.20965,200511,1011.56706
200510,162436.79301,200510,55940.88089,200510,61235.597,200510,18006.36026,200510,1446.18982,200510,8385.09832,200510,37.66515,200510,1247.2035,200510,3245.60966,200510,1080.0674,200510,1205.37626,200510,949.41887
200509,171656.21549,200509,73355.48269,200509,66738.979,200509,17363.68401,200509,1468.34696,200509,10452.12894,200509,61.1077,200509,1222.65936,200509,3258.783,200509,1145.27623,200509,1283.00703,200509,1065.25224
200508,187573.75443,200508,100786.65435,200508,71381.55,200508,21565.67882,200508,1138.03152,200508,12413.62667,200508,75.84548,200508,1253.78501,200508,3420.41437,200508,1171.81137,200508,1348.02545,200508,1320.7084
200507,186090.75719,200507,96819.41031,200507,71070.011,200507,25956.84152,200507,1420.94183,200507,11038.50851,200507,72.32901,200507,1272.69735,200507,3417.44487,200507,1160.88207,200507,1381.22703,200507,1202.72402
200506,174866.99726,200506,75635.49254,200506,66144.275,200506,26782.98993,200506,1796.92435,200506,8740.41563,200506,88.47625,200506,1248.05606,200506,3173.50483,200506,1149.1396,200506,1329.13436,200506,1087.40161
200505,153957.96154,200505,54826.00402,200505,62970.464,200505,27278.51096,200505,1746.42955,200505,4823.02614,200505,81.15271,200505,1264.30849,200505,3100.69679,200505,1191.30332,200505,1351.15214,200505,1046.46208
200504,143083.23903,200504,52016.28598,200504,55484.01,200504,23058.35863,200504,1697.5037,200504,5272.94654,200504,58.26325,200504,1187.13448,200504,3035.54666,200504,1121.45859,200504,1222.54168,200504,983.44359
200503,163612.7005,200503,51896.97271,200503,61538.53,200503,22936.06749,200503,1560.62565,200503,6472.38527,200503,38.15709,200503,1204.25234,200503,3287.71741,200503,1214.48693,200503,1277.92853,200503,1035.82594
200502,155818.01413,200502,44912.61665,200502,60946.934,200502,21606.77394,200502,966.48178,200502,5574.51635,200502,13.08154,200502,1063.01417,200502,3055.29504,200502,1076.05054,200502,1123.40741,200502,949.74373
200501,177013.90662,200501,51337.62707,200501,69828.239,200501,24272.16485,200501,1131.5685,200501,10261.23399,200501,8.66754,200501,1252.14421,200501,3333.07625,200501,1126.19059,200501,1278.34692,200501,1074.7305
200412,176755.20145,200412,51309.56547,200412,68616.627,200412,26210.71849,200412,1172.00867,200412,8197.2041,200412,7.75776,200412,1256.00857,200412,3301.61455,200412,1204.86796,200412,1286.95044,200412,1375.93036
200411,157435.99421,200411,49693.03398,200411,58940.863,200411,20937.04438,200411,932.203,200411,5270.17006,200411,15.34157,200411,1212.01288,200411,3074.16534,200411,1215.59538,200411,1257.97685,200411,1177.43328
200410,157605.0954,200410,57228.81399,200410,62530.352,200410,18862.7954,200410,1028.87272,200410,5927.79314,200410,33.52109,200410,1276.3491,200410,3263.62313,200410,1268.63542,200410,1248.3871,200410,1140.76202
200409,164252.92334,200409,67853.99334,200409,65932.057,200409,20525.26137,200409,1089.61523,200409,7070.2581,200409,60.63169,200409,1188.38333,200409,3119.41557,200409,1340.97603,200409,1238.51804,200409,1112.9346
200408,178181.34259,200408,77820.68835,200408,71068.483,200408,21591.96742,200408,1050.71885,200408,9184.66583,200408,72.846,200408,1257.16271,200408,3317.35079,200408,1290.01531,200408,1328.5582,200408,1199.76914
200407,181491.82062,200407,79290.02224,200407,71975.04,200407,23318.27953,200407,1164.37009,200407,10336.62513,200407,82.10253,200407,1277.53072,200407,3416.47224,200407,1284.03439,200407,1326.58218,200407,1301.09955
200406,167641.90627,200406,64685.66904,200406,67734.073,200406,25252.34503,200406,1397.20574,200406,9184.84892,200406,87.876,200406,1224.70242,200406,3082.52886,200406,1333.2615,200406,1305.8243,200406,1216.67513
200405,157016.37723,200405,62021.80807,200405,64917.412,200405,24019.71812,200405,1701.65148,200405,8511.14429,200405,81.77573,200405,1207.53632,200405,2989.1925,200405,1302.44235,200405,1359.19063,200405,1216.1401
200404,141470.95622,200404,51821.98826,200404,58620.255,200404,20887.97481,200404,1294.8568,200404,7400.40308,200404,56.90189,200404,1161.38416,200404,3091.00435,200404,1345.23234,200404,1291.13833,200404,1145.29713
200403,154288.41916,200403,49801.1869,200403,63285.116,200403,22914.28123,200403,1291.224,200403,8098.08336,200403,52.92945,200403,1241.00414,200403,3124.11746,200403,1291.70035,200403,1291.3173,200403,1152.27459
200402,161503.09216,200402,50319.87478,200402,64101.949,200402,20913.61671,200402,1021.56897,200402,7701.04802,200402,10.86173,200402,1214.12345,200402,3019.53798,200402,1193.54286,200402,1223.1291,200402,1084.35306
200401,180657.42054,200401,48253.37213,200401,70806.16,200401,22983.30588,200401,999.44521,200401,13508.61138,200401,12.60957,200401,1294.77675,200401,3317.86061,200401,1182.12678,200401,1262.99724,200401,1109.73254
200312,176291.473,200312,44034.895,200312,68611.699,200312,24044.33,200312,1104.881,200312,8039.851,200312,4.251,200312,1267.837,200312,3274.77,200312,1440.613,200312,1415.33501,200312,1145.69299
200311,158223.194,200311,45327.919,200311,59600.02,200311,19715.265,200311,961.432,200311,4938.633,200311,14.031,200311,1151.237,200311,3118.975,200311,1451.497,200311,1284.95831,200311,1234.05969
200310,159322.942,200310,51824.169,200310,60016.207,200310,18428.423,200310,897.161,200310,6969.911,200310,35.436,200310,1195.451,200310,3138.891,200310,1291.247,200310,1280.7485,200310,1315.0955
200309,164910.002,200309,59089.943,200309,63583.645,200309,18480.455,200309,895.054,200309,7114.339,200309,55.857,200309,1203.498,200309,3079.38,200309,1309.402,200309,1303.16547,200309,1330.73453
200308,185331.823,200308,83249.694,200308,69023.878,200308,22972.03,200308,815.429,200308,10836.052,200308,61.992,200308,1219.447,200308,3309.866,200308,1284.07,200308,1383.31461,200308,1492.55139
200307,181852.318,200307,76938.278,200307,69652.754,200307,24843.095,200307,953.396,200307,10541.883,200307,62.407,200307,1227.969,200307,3361.136,200307,1292.084,200307,1404.17541,200307,1352.73259
200306,162284.63,200306,54452.951,200306,64180.727,200306,28586.3,200306,1047.144,200306,9534.075,200306,90.682,200306,1222.791,200306,3027.763,200306,1235.341,200306,1289.75194,200306,1038.39106
200305,150262.977,200305,49372.963,200305,62201.96,200305,29395.256,200305,1006.383,200305,6840.638,200305,67.962,200305,1168.695,200305,2928.286,200305,1309.998,200305,1301.3225,200305,1073.2115
200304,141959.981,200304,45195.383,200304,56775.591,200304,24758.962,200304,1092.766,200304,7313.636,200304,60.309,200304,1166.455,200304,3035.915,200304,1304.549,200304,1318.28832,200304,1052.47168
200303,155001.775,200303,46699.026,200303,59933.261,200303,24202.273,200303,1036.104,200303,9346.787,200303,50.02709,200303,1212.859,200303,3080.074,200303,1266.782,200303,1339.59704,200303,1050.61596
200302,156982.481,200302,43546.573,200302,60941.869,200302,19779.86,200302,745.375,200302,9740.466,200302,17.83027,200302,1130.352,200302,2904.744,200302,1131.543,200302,1163.352,200302,893.218
200301,181313.153,200301,50175.746,200301,69211.084,200301,20600.079,200301,632.34,200301,11517.652,200301,13.21701,200301,1257.64,200301,3269.296,200301,1282.894,200301,1327.98224,200301,1065.73176
200212,172189.765,200212,46100.393,200212,68905.472,200212,21668.54,200212,755.194,200212,6859.153,200212,4.307,200212,1236.391,200212,3222.474,200212,1025.279,200212,1278.52433,200212,1015.27967
200211,156053.655,200211,45160.876,200211,61520.324,200211,19730.029,200211,655.946,200211,5173.562,200211,28.175,200211,1189.364,200211,3161.172,200211,894.161,200211,1214.99059,200211,1060.47641
200210,159099.294,200210,54200.82,200210,60493.052,200210,17171.334,200210,734.355,200210,6909.679,200210,30.956,200210,1235.076,200210,3345.97,200210,907.601,200210,1212.83984,200210,1193.18116
200209,165366.309,200209,68161.131,200209,64480.79,200209,17086.782,200209,735.828,200209,6670.143,200209,52.608,200209,1195.081,200209,3312.99,200209,1053.312,200209,1285.41016,200209,1250.36084
200208,179955.447,200208,84476.867,200208,70777.688,200208,21083.924,200208,976.691,200208,8193.733,200208,74.925,200208,1227.097,200208,3369.114,200208,1116.718,200208,1396.21668,200208,1328.89932
200207,183194.702,200207,83917.269,200207,70420.827,200207,25470.647,200207,890.455,200207,8507.232,200207,85.537,200207,1262.246,200207,3440.225,200207,1071.146,200207,1377.97594,200207,1495.93906
200206,164667.695,200206,65631.018,200206,66371.896,200206,28212.847,200206,1126.315,200206,6428.519,200206,95.543,200206,1150.799,200206,3395.49,200206,1008.659,200206,1297.59905,200206,1132.49995
200205,151406.401,200205,50275.237,200205,63032.192,200205,26662.695,200205,1077.641,200205,6664.442,200205,57.64,200205,1215.874,200205,3161.187,200205,909.565,200205,1247.18483,200205,1040.87417
200204,142304.595,200204,49146.409,200204,58437.062,200204,24246.605,200204,1024.417,200204,6534.567,200204,45.858,200204,1114.735,200204,3196.347,200204,889.941,200204,1161.60046,200204,1031.87654
200203,151485.651,200203,51214.464,200203,63040.647,200203,21008.813,200203,852.102,200203,6937.335,200203,44.397,200203,1244.968,200203,2960.789,200203,903.928,200203,1251.77531,200203,1008.23369
200202,143048.822,200202,44308.431,200202,61658.274,200202,20191.683,200202,713.932,200202,4388.474,200202,23.565,200202,1132.195,200202,2843.96,200202,759.66,200202,1086.12226,200202,981.43974
200201,164358.018,200201,48412.832,200201,70925.863,200201,21794.932,200201,811.402,200201,5433.717,200201,11.32,200201,1287.483,200201,3255.322,200201,922.715,200201,1233.47497,200201,987.84803
200112,157402.35,200112,47540.861,200112,67430.878,200112,19346.314,200112,615.657,200112,5484.242,200112,4.036,200112,1190.232,200112,2975.426,200112,769.893,200112,1252.85502,200112,1051.32898
200111,144116.998,200111,44490.622,200111,62341.711,200111,15412.929,200111,470.448,200111,5090.123,200111,14.289,200111,1157.17,200111,2879.107,200111,698.537,200111,1191.8213,200111,1040.3907
200110,148930.816,200110,56376.441,200110,60460.967,200110,15234.503,200110,606.829,200110,5573.236,200110,20.813,200110,1161.727,200110,3046.466,200110,737.007,200110,1214.63765,200110,1024.72035
200109,154158.317,200109,60181.14,200109,63378.451,200109,15256.027,200109,490.229,200109,6431.968,200109,64.803,200109,1139.01,200109,2874.169,200109,767.366,200109,1201.46247,200109,1003.81053
200108,183116.073,200108,78409.804,200108,68389.496,200108,18913.768,200108,577.206,200108,13234.979,200108,85.299,200108,1167.238,200108,3178.69,200108,847.69,200108,1284.82124,200108,1047.92876
200107,179060.41,200107,73030.142,200107,69166.04,200107,18079.119,200107,634.992,200107,10050.231,200107,91.994,200107,1178.533,200107,3053.179,200107,840.102,200107,1285.78322,200107,1022.16478
200106,162615.804,200106,57603.154,200106,68023.098,200106,20727.63,200106,669.634,200106,10997.408,200106,91.143,200106,1087.828,200106,2891.025,200106,733.198,200106,1224.77297,200106,977.50103
200105,151592.914,200105,50934.205,200105,61512.445,200105,19175.635,200105,635.029,200105,9641.073,200105,81.053,200105,1071.38,200105,2739.933,200105,784.555,200105,1210.74093,200105,986.26807
200104,140670.654,200104,45842.746,200104,56003.026,200104,18012.994,200104,684.695,200104,10236.641,200104,38.759,200104,1094.991,200104,2821.007,200104,697.843,200104,1187.23919,200104,957.45581
200103,155269.011,200103,44364.414,200103,62140.712,200103,20477.189,200103,532.12,200103,10981.23,200103,31.498,200103,1190.023,200103,2852.54,200103,769.181,200103,1189.04028,200103,931.15472
200102,149735.484,200102,37966.927,200102,61272.407,200102,17472.889,200102,431.242,200102,9625.873,200102,12.568,200102,1073.044,200102,2697.151,200102,675.659,200102,1096.33055,200102,871.94945
200101,177287.111,200101,42388.663,200101,68707.077,200101,18852.048,200101,389.25,200101,17300.012,200101,6.5,200101,1229.325,200101,3191.212,200101,718.442,200101,1208.64715,200101,991.66885
